w,p,LL_diff,LL_diff_log
0.37,0.91,1.716923786,0.234751017
0.38,0.91,4.935889031,0.693365387
0.39,0.91,13.50172239,1.130389174
0.4,0.91,0,#NAME?
0.41,0.91,5.504676298,0.740731785
0.42,0.91,9.970315405,0.998708897
0.43,0.91,9.335484822,0.970136877
0.44,0.91,12.82049752,1.107904879
0.45,0.91,22.59703819,1.35405152
0.46,0.91,0,#NAME?
0.47,0.91,1.29988007,0.113903285
0.48,0.91,5.301452016,0.724394835
0.49,0.91,1.251319599,0.097368247
0.5,0.91,13.11281308,1.11769587
0.51,0.91,16.72365601,1.223331226
0.52,0.91,0,#NAME?
0.53,0.91,31.44009891,1.497483904
0.54,0.91,112.7182787,2.051994348
0.55,0.91,1.063828656,0.026871685
0.56,0.91,0.238778598,-0.622004601
0.57,0.91,0.471045815,-0.32693685
0.58,0.91,0,#NAME?
0.59,0.91,40.32041737,1.605525019
0.6,0.91,0,#NAME?
0.61,0.91,0,#NAME?
0.62,0.91,50.7175314,1.705158107
0.63,0.91,7.888096808,0.896972232
0.64,0.91,1.503194757,0.177015252
0.65,0.91,8.16971078,0.912206682
0.66,0.91,0,#NAME?
0.67,0.91,0,#NAME?
0.68,0.91,1.22380236,0.087711287
0.69,0.91,0,#NAME?
0.7,0.91,13.81883305,1.14047137
0.71,0.91,0.440031119,-0.35651661
0.72,0.91,6.027293702,0.780122355
0.73,0.91,51.34881785,1.71053045
0.74,0.91,2.262869924,0.35465959
0.75,0.91,8.23530079,0.915679466
0.76,0.91,14.19864954,1.15224704
0.77,0.91,13.99603528,1.146005029
0.78,0.91,60.0463807,1.778486835
0.79,0.91,2.015694362,0.304424681
0.8,0.91,19.11717825,1.28142379
0.81,0.91,0,#NAME?
0.82,0.91,581.9664313,2.764897935
0.83,0.91,66.52900742,1.823011044
0.84,0.91,1.042913653,0.018248353
0.85,0.91,22.47295007,1.351660087
0.86,0.91,12.04644954,1.080859066
0.87,0.91,23.63540956,1.373563132
0.88,0.91,1.056643765,0.023928595
0.89,0.91,0,#NAME?
0.9,0.91,35.04749647,1.544657001
0.91,0.91,82.14569029,1.914584783
0.92,0.91,0,#NAME?
0.93,0.91,196.1767043,2.292647434
0.94,0.91,10.87973411,1.036618282
0.95,0.91,0.019795659,-1.703430036
0.96,0.91,42.18329919,1.625140543
0.97,0.91,9.262648255,0.966735172
0.98,0.91,2.330706589,0.367487604
0.99,0.91,30.03725072,1.47766018
1,0.91,2.852519127,0.455228565
0,0.92,0,#NAME?
0.01,0.92,2.214341906,0.345244679
0.02,0.92,0.599280436,-0.2223699
0.03,0.92,0.297337478,-0.526750346
0.04,0.92,9.46239946,0.976001278
0.05,0.92,0,#NAME?
0.06,0.92,1.941913132,0.288229799
0.07,0.92,0.180176876,-0.744300947
0.08,0.92,0.28214235,-0.549531721
0.09,0.92,1.172967458,0.069285963
0.1,0.92,0.179791298,-0.745231331
0.11,0.92,0,#NAME?
0.12,0.92,0,#NAME?
0.13,0.92,0.199466175,-0.70013074
0.14,0.92,1.795012228,0.254067411
0.15,0.92,0,#NAME?
0.16,0.92,3.21375683,0.507013013
0.17,0.92,0,#NAME?
0.18,0.92,2.033246651,0.308190066
0.19,0.92,2.92496164,0.466120175
0.2,0.92,5.014208643,0.700202401
0.21,0.92,0.324744707,-0.488457919
0.22,0.92,4.388916008,0.64235727
0.23,0.92,0.883038198,-0.054020509
0.24,0.92,9.549164989,0.979965397
0.25,0.92,0,#NAME?
0.26,0.92,0,#NAME?
0.27,0.92,0,#NAME?
0.28,0.92,1.905532404,0.280016338
0.29,0.92,0.293630658,-0.532198601
0.3,0.92,0,#NAME?
0.31,0.92,0.235656732,-0.627720149
0.32,0.92,10.45375501,1.019272318
0.33,0.92,5.581727342,0.746768618
0.34,0.92,0.179576634,-0.745750173
0.35,0.92,12.69241851,1.103544384
0.36,0.92,12.33060285,1.09098431
0.37,0.92,0,#NAME?
0.38,0.92,4.5516158,0.658165596
0.39,0.92,5.646086394,0.751747519
0.4,0.92,0.633123548,-0.198511533
0.41,0.92,15.44216704,1.188708246
0.42,0.92,20.60083072,1.313884733
0.43,0.92,4.22541094,0.625868952
0.44,0.92,63.23779073,1.800976689
0.45,0.92,8.845203837,0.946707846
0.46,0.92,1.093395239,0.038777179
0.47,0.92,0.343863491,-0.463613931
0.48,0.92,9.497938969,0.977629375
0.49,0.92,0,#NAME?
0.5,0.92,8.919945067,0.95036218
0.51,0.92,15.36455963,1.186520117
0.52,0.92,0,#NAME?
0.53,0.92,10.41925478,1.017836658
0.54,0.92,0.909639869,-0.041130513
0.55,0.92,0.808607398,-0.092262289
0.56,0.92,0,#NAME?
0.57,0.92,12.6835663,1.103241384
0.58,0.92,1.403230911,0.147129143
0.59,0.92,0,#NAME?
0.6,0.92,51.29950392,1.710113165
0.61,0.92,15.09839811,1.178930872
0.62,0.92,10.67489628,1.028363664
0.63,0.92,16.05665479,1.20565507
0.64,0.92,8.112145517,0.909135733
0.65,0.92,15.05144116,1.177578085
0.66,0.92,11.76921217,1.070747392
0.67,0.92,4.493628485,0.652597164
0.68,0.92,0,#NAME?
0.69,0.92,15.62838874,1.193914205
0.7,0.92,2.828633775,0.451576723
0.71,0.92,20.23145453,1.306027107
0.72,0.92,11.68971537,1.067803937
0.73,0.92,13.50158657,1.130384805
0.74,0.92,0,#NAME?
0.75,0.92,110.0673419,2.041658478
0.76,0.92,0,#NAME?
0.77,0.92,0.447688184,-0.349024368
0.78,0.92,0,#NAME?
0.79,0.92,10.31770978,1.013583308
0.8,0.92,117.0417657,2.068340865
0.81,0.92,6.427513529,0.808042999
0.82,0.92,60.51794771,1.781884192
0.83,0.92,2.579600349,0.411552427
0.84,0.92,0.231474863,-0.635496164
0.85,0.92,15.67554678,1.195222698
0.86,0.92,146.7045918,2.166443707
0.87,0.92,0.044270363,-1.353886915
0.88,0.92,18.07810126,1.257152815
0.89,0.92,0,#NAME?
0.9,0.92,0.823849486,-0.084152125
0.91,0.92,0.174472605,-0.758272755
0.92,0.92,0.301412,-0.520839461
0.93,0.92,21.4650789,1.331732489
0.94,0.92,0,#NAME?
0.95,0.92,0.352554624,-0.452773585
0.96,0.92,43.09390754,1.634415876
0.97,0.92,0,#NAME?
0.98,0.92,0.109914535,-0.958944871
0.99,0.92,7.723138382,0.887793817
1,0.92,44.44719953,1.647844403
0,0.93,0.792776723,-0.10084911
0.01,0.93,0,#NAME?
0.02,0.93,0,#NAME?
0.03,0.93,1.738216427,0.24010385
0.04,0.93,2.025173104,0.306462151
0.05,0.93,0.196023252,-0.70769241
0.06,0.93,1.08277522,0.034538308
0.07,0.93,0,#NAME?
0.08,0.93,0,#NAME?
0.09,0.93,0.431809614,-0.364707693
0.1,0.93,0,#NAME?
0.11,0.93,0,#NAME?
0.12,0.93,0,#NAME?
0.13,0.93,6.551282097,0.8163263
0.14,0.93,0.269536825,-0.569381892
0.15,0.93,0,#NAME?
0.16,0.93,0,#NAME?
0.17,0.93,0,#NAME?
0.18,0.93,0,#NAME?
0.19,0.93,0.807794808,-0.092698943
0.2,0.93,0,#NAME?
0.21,0.93,1.11593741,0.047639837
0.22,0.93,5.65533882,0.752458629
0.23,0.93,0.322294773,-0.491746738
0.24,0.93,0,#NAME?
0.25,0.93,1.624134302,0.210621939
0.26,0.93,0.625647272,-0.203670445
0.27,0.93,3.139817417,0.496904394
0.28,0.93,1.854851176,0.26830907
0.29,0.93,9.834055467,0.992732653
0.3,0.93,0,#NAME?
0.31,0.93,0.931704021,-0.03072203
0.32,0.93,1.551204364,0.190669018
0.33,0.93,0.094864197,-1.022897664
0.34,0.93,0,#NAME?
0.35,0.93,6.892809262,0.838396261
0.36,0.93,26.96475684,1.430796508
0.37,0.93,0,#NAME?
0.38,0.93,0.309597048,-0.509203189
0.39,0.93,1.028414334,0.012168121
0.4,0.93,8.430270816,0.925841526
0.41,0.93,8.087076291,0.90779154
0.42,0.93,0.504265032,-0.297341147
0.43,0.93,0,#NAME?
0.44,0.93,5.040992823,0.702516079
0.45,0.93,5.144070932,0.711306948
0.46,0.93,1.191070997,0.075937649
0.47,0.93,0,#NAME?
0.48,0.93,0.156673985,-0.805003109
0.49,0.93,0,#NAME?
0.5,0.93,14.63713157,1.165455977
0.51,0.93,0,#NAME?
0.52,0.93,7.052022687,0.848313701
0.53,0.93,7.633556965,0.882726951
0.54,0.93,0.238877033,-0.621825604
0.55,0.93,0.394890346,-0.403523483
0.56,0.93,0,#NAME?
0.57,0.93,0.94714791,-0.023582195
0.58,0.93,3.103779932,0.491890921
0.59,0.93,11.78043529,1.071161338
0.6,0.93,7.270640835,0.861572691
0.61,0.93,6.849813728,0.835678762
0.62,0.93,0,#NAME?
0.63,0.93,6.133361887,0.78769859
0.64,0.93,3.217502918,0.507518949
0.65,0.93,2.798981071,0.446999961
0.66,0.93,1.771628196,0.248372584
0.67,0.93,21.52845262,1.333012816
0.68,0.93,5.692458762,0.755299893
0.69,0.93,0,#NAME?
0.7,0.93,17.30893767,1.238270414
0.71,0.93,0.25425135,-0.594736732
0.72,0.93,23.16719207,1.364873399
0.73,0.93,0,#NAME?
0.74,0.93,0,#NAME?
0.75,0.93,17.65353218,1.246831614
0.76,0.93,0,#NAME?
0.77,0.93,45.76309765,1.660515414
0.78,0.93,75.02648341,1.875214591
0.79,0.93,0.545284914,-0.263376517
0.8,0.93,114.3725074,2.058321642
0.81,0.93,40.11484418,1.60330511
0.82,0.93,6.597967373,0.819410164
0.83,0.93,23.36102422,1.36849188
0.84,0.93,23.06592845,1.362970941
0.85,0.93,0,#NAME?
0.86,0.93,78.36533159,1.894123976
0.87,0.93,11.84791647,1.073641984
0.88,0.93,1.233650065,0.091191986
0.89,0.93,1.779484974,0.250294325
0.9,0.93,0.156775425,-0.804722014
0.91,0.93,112.9844415,2.053018643
0.92,0.93,1.263523046,0.101583168
0.93,0.93,0,#NAME?
0.94,0.93,28.38955901,1.453158646
0.95,0.93,0,#NAME?
0.96,0.93,0,#NAME?
0.97,0.93,0,#NAME?
0.98,0.93,42.67819676,1.630206061
0.99,0.93,352.4051687,2.54704227
1,0.93,27.71824073,1.442765662
0,0.94,0,#NAME?
0.01,0.94,0,#NAME?
0.02,0.94,0.225176532,-0.647476873
0.03,0.94,1.08625246,0.035930773
0.04,0.94,0,#NAME?
0.05,0.94,0,#NAME?
0.06,0.94,0.77324671,-0.111681919
0.07,0.94,0,#NAME?
0.08,0.94,0.1214039,-0.915767362
0.09,0.94,0,#NAME?
0.1,0.94,0,#NAME?
0.11,0.94,0,#NAME?
0.12,0.94,0,#NAME?
0.13,0.94,1.875524174,0.273122666
0.14,0.94,0.276045393,-0.559019496
0.15,0.94,0,#NAME?
0.16,0.94,2.273541435,0.356702873
0.17,0.94,0,#NAME?
0.18,0.94,1.046465726,0.019725009
0.19,0.94,5.498983745,0.740282436
0.2,0.94,2.603043335,0.415481398
0.21,0.94,2.251412723,0.352455116
0.22,0.94,5.409541344,0.733160444
0.23,0.94,2.4756085,0.393681965
0.24,0.94,0,#NAME?
0.25,0.94,1.444200018,0.159627346
0.26,0.94,2.75635046,0.440334436
0.27,0.94,0.961536983,-0.017034007
0.28,0.94,8.059255376,0.906294918
0.29,0.94,13.63051368,1.134512223
0.3,0.94,0,#NAME?
0.31,0.94,20.56678483,1.313166405
0.32,0.94,39.37965467,1.595271903
0.33,0.94,0,#NAME?
0.34,0.94,1.420962582,0.152582642
0.35,0.94,2.106999521,0.323664437
0.36,0.94,0,#NAME?
0.37,0.94,0,#NAME?
0.38,0.94,0.282709999,-0.548658831
0.39,0.94,0,#NAME?
0.4,0.94,0,#NAME?
0.41,0.94,0.048124994,-1.317629314
0.42,0.94,0,#NAME?
0.43,0.94,0,#NAME?
0.44,0.94,0,#NAME?
0.45,0.94,0.570153271,-0.24400838
0.46,0.94,2.974011823,0.473342691
0.47,0.94,6.870038341,0.836959161
0.48,0.94,67.97813759,1.832369262
0.49,0.94,3.146717375,0.497857738
0.5,0.94,6.458845797,0.810154916
0.51,0.94,0,#NAME?
0.52,0.94,12.59392445,1.100161084
0.53,0.94,0,#NAME?
0.54,0.94,5.06924544,0.704943319
0.55,0.94,40.76569665,1.610294868
0.56,0.94,0,#NAME?
0.57,0.94,0.272677057,-0.564351401
0.58,0.94,0.151369894,-0.819960494
0.59,0.94,0,#NAME?
0.6,0.94,0,#NAME?
0.61,0.94,0,#NAME?
0.62,0.94,13.85845323,1.141714761
0.63,0.94,15.77633994,1.198006256
0.64,0.94,13.92646306,1.143840831
0.65,0.94,7.880121675,0.896532923
0.66,0.94,9.572960876,0.981046284
0.67,0.94,7.624222139,0.882195541
0.68,0.94,4.276747137,0.631113573
0.69,0.94,0.320706638,-0.493892051
0.7,0.94,0.242066996,-0.61606442
0.71,0.94,13.39186304,1.126840999
0.72,0.94,65.79414637,1.818187257
0.73,0.94,0.218554122,-0.660440999
0.74,0.94,9.395025678,0.972897971
0.75,0.94,0,#NAME?
0.76,0.94,0,#NAME?
0.77,0.94,4.599989848,0.662756873
0.78,0.94,14.8545671,1.17186
0.79,0.94,13.27575267,1.123059153
0.8,0.94,10.59648961,1.025162017
0.81,0.94,1.325083385,0.122243208
0.82,0.94,12.17829715,1.085586567
0.83,0.94,0,#NAME?
0.84,0.94,0.457829366,-0.339296354
0.85,0.94,1.028134297,0.012049847
0.86,0.94,3.952099122,0.596827829
0.87,0.94,104.7029438,2.019958892
0.88,0.94,83.77606812,1.923119974
0.89,0.94,0.05028314,-1.298577614
0.9,0.94,3.866388055,0.58730544
0.91,0.94,0.237811261,-0.623767584
0.92,0.94,6.386983851,0.805295818
0.93,0.94,0,#NAME?
0.94,0.94,16.44705611,1.216088174
0.95,0.94,0.869591322,-0.060684803
0.96,0.94,0,#NAME?
0.97,0.94,20.023551,1.301541098
0.98,0.94,1525.73679,3.183479619
0.99,0.94,30.02106069,1.477426032
1,0.94,0,#NAME?
0,0.95,1.096510518,0.040012802
0.01,0.95,1.37696346,0.138922416
0.02,0.95,0.061458195,-1.2114202
0.03,0.95,0,#NAME?
0.04,0.95,0.599537584,-0.222183587
0.05,0.95,1.289011414,0.110256763
0.06,0.95,0,#NAME?
0.07,0.95,0,#NAME?
0.08,0.95,1.078745497,0.032918996
0.09,0.95,0.204860111,-0.688542596
0.1,0.95,0,#NAME?
0.11,0.95,0,#NAME?
0.12,0.95,0.354648638,-0.450201704
0.13,0.95,1.389253896,0.142781623
0.14,0.95,3.72274098,0.57086282
0.15,0.95,0,#NAME?
0.16,0.95,0,#NAME?
0.17,0.95,0.315020616,-0.501661024
0.18,0.95,0,#NAME?
0.19,0.95,0,#NAME?
0.2,0.95,0,#NAME?
0.21,0.95,0.595242234,-0.225306262
0.22,0.95,1.172690142,0.069183274
0.23,0.95,3.066318628,0.486617281
0.24,0.95,5.799264286,0.763372901
0.25,0.95,0,#NAME?
0.26,0.95,0,#NAME?
0.27,0.95,1.870893846,0.272049146
0.28,0.95,0,#NAME?
0.29,0.95,0.852617094,-0.069245964
0.3,0.95,0.292132278,-0.534420455
0.31,0.95,0.004625447,-2.33484626
0.32,0.95,0,#NAME?
0.33,0.95,0,#NAME?
0.34,0.95,0,#NAME?
0.35,0.95,0.531584338,-0.274427823
0.36,0.95,0,#NAME?
0.37,0.95,1.472803691,0.168144864
0.38,0.95,4.298565442,0.633323543
0.39,0.95,4.446413526,0.648009851
0.4,0.95,4.673347469,0.669628073
0.41,0.95,1.200094268,0.079215361
0.42,0.95,1.290364766,0.110712496
0.43,0.95,0,#NAME?
0.44,0.95,0,#NAME?
0.45,0.95,11.30585907,1.053303568
0.46,0.95,7.451275221,0.872230605
0.47,0.95,0,#NAME?
0.48,0.95,13.55876015,1.132219978
0.49,0.95,0,#NAME?
0.5,0.95,0,#NAME?
0.51,0.95,0,#NAME?
0.52,0.95,4.278540339,0.631295631
0.53,0.95,2.108344017,0.323941476
0.54,0.95,3.854636049,0.585983379
0.55,0.95,2.526815322,0.402573502
0.56,0.95,11.44439245,1.058592742
0.57,0.95,28.55674839,1.455708755
0.58,0.95,1.828659522,0.262132852
0.59,0.95,0,#NAME?
0.6,0.95,11.12430114,1.046272737
0.61,0.95,1.867356344,0.271227201
0.62,0.95,0.280563955,-0.551968126
0.63,0.95,0,#NAME?
0.64,0.95,0,#NAME?
0.65,0.95,0,#NAME?
0.66,0.95,7.532519888,0.876940287
0.67,0.95,12.7632892,1.10596261
0.68,0.95,0,#NAME?
0.69,0.95,0.49418225,-0.306112857
0.7,0.95,0.231678959,-0.635113407
0.71,0.95,0.298945307,-0.52440826
0.72,0.95,48.67375741,1.687294873
0.73,0.95,17.67701609,1.247408957
0.74,0.95,50.15731323,1.700334265
0.75,0.95,21.52278964,1.332898561
0.76,0.95,15.53265604,1.191245725
0.77,0.95,23.06969148,1.363041786
0.78,0.95,0,#NAME?
0.79,0.95,0,#NAME?
0.8,0.95,5.495505149,0.740007619
0.81,0.95,19.77298541,1.296072246
0.82,0.95,0,#NAME?
0.83,0.95,24.63037266,1.391470983
0.84,0.95,8.57886164,0.933429664
0.85,0.95,0,#NAME?
0.86,0.95,0.785391195,-0.104913972
0.87,0.95,1844.984932,3.265992824
0.88,0.95,88.29175371,1.945920143
0.89,0.95,0.821128572,-0.085588836
0.9,0.95,0,#NAME?
0.91,0.95,19.10604821,1.281170869
0.92,0.95,44.01285005,1.643579492
0.93,0.95,0,#NAME?
0.94,0.95,0,#NAME?
0.95,0.95,0.393848091,-0.404671255
0.96,0.95,1.067798915,0.028489475
0.97,0.95,0.241062655,-0.617870065
0.98,0.95,0.468241058,-0.329530508
0.99,0.95,0,#NAME?
1,0.95,0,#NAME?
0,0.96,0,#NAME?
0.01,0.96,0.657514415,-0.182094722
0.02,0.96,1.165918701,0.066668268
0.03,0.96,0,#NAME?
0.04,0.96,0,#NAME?
0.05,0.96,0.947277659,-0.023522705
0.06,0.96,3.010435939,0.47862939
0.07,0.96,0.014358921,-1.842878183
0.08,0.96,4.881651756,0.688566795
0.09,0.96,0.716713937,-0.14465415
0.1,0.96,0,#NAME?
0.11,0.96,0,#NAME?
0.12,0.96,0.596474247,-0.224408303
0.13,0.96,1.28168367,0.107780851
0.14,0.96,0.586691535,-0.231590178
0.15,0.96,0,#NAME?
0.16,0.96,0,#NAME?
0.17,0.96,1.875533836,0.273124904
0.18,0.96,1.132771177,0.05414219
0.19,0.96,3.292336093,0.517504163
0.2,0.96,1.263331821,0.101517435
0.21,0.96,3.496869179,0.543679385
0.22,0.96,0,#NAME?
0.23,0.96,1.144975101,0.058796042
0.24,0.96,7.113724317,0.852097031
0.25,0.96,0.697689474,-0.156337829
0.26,0.96,0,#NAME?
0.27,0.96,0,#NAME?
0.28,0.96,1.902134097,0.279241131
0.29,0.96,0,#NAME?
0.3,0.96,0.260183736,-0.584719854
0.31,0.96,0,#NAME?
0.32,0.96,12.23740143,1.087689207
0.33,0.96,0.625344634,-0.203880572
0.34,0.96,0.617384478,-0.209444293
0.35,0.96,0,#NAME?
0.36,0.96,2.483077726,0.394990314
0.37,0.96,19.66749274,1.293748998
0.38,0.96,2.39916659,0.380060405
0.39,0.96,3.82149058,0.582232793
0.4,0.96,0,#NAME?
0.41,0.96,0.44915771,-0.347601141
0.42,0.96,0,#NAME?
0.43,0.96,0,#NAME?
0.44,0.96,0.026246643,-1.580926228
0.45,0.96,5.33271356,0.726948257
0.46,0.96,0.155446248,-0.808419757
0.47,0.96,1.625017069,0.210857927
0.48,0.96,0,#NAME?
0.49,0.96,0.274214254,-0.561909973
0.5,0.96,0,#NAME?
0.51,0.96,1.263285487,0.101501507
0.52,0.96,0,#NAME?
0.53,0.96,4.297401476,0.633205929
0.54,0.96,0,#NAME?
0.55,0.96,0,#NAME?
0.56,0.96,0,#NAME?
0.57,0.96,2.440696032,0.387513695
0.58,0.96,7.424944088,0.870693188
0.59,0.96,0,#NAME?
0.6,0.96,11.71330424,1.068679424
0.61,0.96,5.254436973,0.720526187
0.62,0.96,0,#NAME?
0.63,0.96,0,#NAME?
0.64,0.96,0,#NAME?
0.65,0.96,0,#NAME?
0.66,0.96,1.572663495,0.196635806
0.67,0.96,60.14249293,1.779181426
0.68,0.96,13.07549688,1.116458201
0.69,0.96,0,#NAME?
0.7,0.96,2.7511654,0.439516701
0.71,0.96,16.18453129,1.209100127
0.72,0.96,0,#NAME?
0.73,0.96,81.26349976,1.909895522
0.74,0.96,3.512383302,0.545601904
0.75,0.96,0.395297477,-0.403075957
0.76,0.96,1.417329715,0.151470892
0.77,0.96,2.17907967,0.338273109
0.78,0.96,0.271890162,-0.565606507
0.79,0.96,0,#NAME?
0.8,0.96,17.8238079,1.251000493
0.81,0.96,0,#NAME?
0.82,0.96,0.689102248,-0.161716333
0.83,0.96,0.822288735,-0.08497566
0.84,0.96,0,#NAME?
0.85,0.96,3.430692096,0.535381742
0.86,0.96,1.050925893,0.021572092
0.87,0.96,12.31636746,1.090482638
0.88,0.96,72.59122762,1.860884141
0.89,0.96,0,#NAME?
0.9,0.96,0,#NAME?
0.91,0.96,0,#NAME?
0.92,0.96,0,#NAME?
0.93,0.96,2.751918783,0.439635612
0.94,0.96,0,#NAME?
0.95,0.96,43.14844015,1.6349651
0.96,0.96,10.06606203,1.002859602
0.97,0.96,0,#NAME?
0.98,0.96,0,#NAME?
0.99,0.96,22.18122886,1.345985603
1,0.96,11.83038691,1.072998948
0,0.97,0,#NAME?
0.01,0.97,0.263475737,-0.579259372
0.02,0.97,0,#NAME?
0.03,0.97,0.710390912,-0.148502603
0.04,0.97,1.892702631,0.277082386
0.05,0.97,0,#NAME?
0.06,0.97,0.627124071,-0.202646529
0.07,0.97,0,#NAME?
0.08,0.97,0,#NAME?
0.09,0.97,1.41890062,0.151951978
0.1,0.97,0,#NAME?
0.11,0.97,3.991667851,0.601154396
0.12,0.97,0.265244674,-0.576353328
0.13,0.97,1.111025601,0.045724066
0.14,0.97,0,#NAME?
0.15,0.97,0.541809314,-0.266153533
0.16,0.97,0.168833128,-0.772542333
0.17,0.97,1.969118967,0.294271955
0.18,0.97,1.119295378,0.048944711
0.19,0.97,0,#NAME?
0.2,0.97,0,#NAME?
0.21,0.97,0,#NAME?
0.22,0.97,0.024457406,-1.611589603
0.23,0.97,0,#NAME?
0.24,0.97,0,#NAME?
0.25,0.97,1.222872774,0.087381276
0.26,0.97,0,#NAME?
0.27,0.97,0,#NAME?
0.28,0.97,1.373746245,0.137906518
0.29,0.97,4.459901292,0.649325247
0.3,0.97,0,#NAME?
0.31,0.97,0,#NAME?
0.32,0.97,2.148963166,0.332228972
0.33,0.97,0.281301052,-0.550828644
0.34,0.97,0,#NAME?
0.35,0.97,0,#NAME?
0.36,0.97,0.595540546,-0.225088665
0.37,0.97,0.557031834,-0.254119985
0.38,0.97,0,#NAME?
0.39,0.97,2.298838455,0.361508453
0.4,0.97,0.204877455,-0.68850583
0.41,0.97,0,#NAME?
0.42,0.97,0.834817693,-0.078408355
0.43,0.97,10.59537186,1.025116203
0.44,0.97,0,#NAME?
0.45,0.97,0,#NAME?
0.46,0.97,0,#NAME?
0.47,0.97,2.13200951,0.328789138
0.48,0.97,12.47709899,1.096113621
0.49,0.97,0,#NAME?
0.5,0.97,0,#NAME?
0.51,0.97,0,#NAME?
0.52,0.97,4.628349552,0.665426151
0.53,0.97,0,#NAME?
0.54,0.97,0,#NAME?
0.55,0.97,0,#NAME?
0.56,0.97,0.64539541,-0.190174127
0.57,0.97,8.939728139,0.951324312
0.58,0.97,5.053024726,0.703551423
0.59,0.97,2.665974016,0.425855912
0.6,0.97,0,#NAME?
0.61,0.97,9.220764906,0.964766949
0.62,0.97,11.48200149,1.060017599
0.63,0.97,0.332362355,-0.478388172
0.64,0.97,4.385510033,0.642020109
0.65,0.97,9.159752889,0.961883757
0.66,0.97,0,#NAME?
0.67,0.97,0,#NAME?
0.68,0.97,2.128821443,0.328139236
0.69,0.97,10.18620824,1.00801255
0.7,0.97,0,#NAME?
0.71,0.97,0,#NAME?
0.72,0.97,0.042060873,-1.376121718
0.73,0.97,4.159914445,0.619084399
0.74,0.97,0,#NAME?
0.75,0.97,9.77029302,0.989907589
0.76,0.97,9.923736958,0.996675244
0.77,0.97,0.795947472,-0.099115592
0.78,0.97,0.672560794,-0.172268453
0.79,0.97,0.900419375,-0.045555169
0.8,0.97,0.340513623,-0.467865509
0.81,0.97,0.52067233,-0.283435501
0.82,0.97,0.201275521,-0.696209041
0.83,0.97,1.594064998,0.202506026
0.84,0.97,0,#NAME?
0.85,0.97,0,#NAME?
0.86,0.97,0.450813413,-0.346003171
0.87,0.97,0,#NAME?
0.88,0.97,0,#NAME?
0.89,0.97,0,#NAME?
0.9,0.97,2.331658584,0.367664959
0.91,0.97,0,#NAME?
0.92,0.97,0.04645494,-1.332968099
0.93,0.97,1.351209794,0.130722785
0.94,0.97,0,#NAME?
0.95,0.97,89.42352043,1.951451763
0.96,0.97,0,#NAME?
0.97,0.97,0,#NAME?
0.98,0.97,22.38262259,1.349910972
0.99,0.97,0,#NAME?
1,0.97,0.363854609,-0.43907212
0,0.98,0.755744545,-0.121624979
0.01,0.98,0.084053919,-1.075442032
0.02,0.98,0,#NAME?
0.03,0.98,0,#NAME?
0.04,0.98,0,#NAME?
0.05,0.98,0.702112347,-0.15359339
0.06,0.98,0.275589275,-0.559737687
0.07,0.98,0,#NAME?
0.08,0.98,0,#NAME?
0.09,0.98,0.645685166,-0.189979191
0.1,0.98,0.982997335,-0.007447659
0.11,0.98,0,#NAME?
0.12,0.98,0,#NAME?
0.13,0.98,0,#NAME?
0.14,0.98,0,#NAME?
0.15,0.98,1.758183481,0.245064195
0.16,0.98,0.731304049,-0.135902022
0.17,0.98,0,#NAME?
0.18,0.98,0,#NAME?
0.19,0.98,1.075649048,0.031670597
0.2,0.98,1.165662482,0.066572818
0.21,0.98,0.854688489,-0.068192145
0.22,0.98,0.41367201,-0.383343864
0.23,0.98,2.705144893,0.432190532
0.24,0.98,0,#NAME?
0.25,0.98,0.404402002,-0.393186703
0.26,0.98,0,#NAME?
0.27,0.98,0,#NAME?
0.28,0.98,0,#NAME?
0.29,0.98,0,#NAME?
0.3,0.98,1.257563475,0.099529915
0.31,0.98,1.428281445,0.154813794
0.32,0.98,0.827062809,-0.082461508
0.33,0.98,0.127619084,-0.894084376
0.34,0.98,2.938489929,0.468124207
0.35,0.98,0.300859266,-0.521636608
0.36,0.98,1.183365179,0.073118786
0.37,0.98,2.197936635,0.342015168
0.38,0.98,0.429839449,-0.366693729
0.39,0.98,11.67853537,1.06738838
0.4,0.98,4.041702738,0.606564369
0.41,0.98,0,#NAME?
0.42,0.98,0.718702007,-0.143451142
0.43,0.98,1.5065548,0.177984933
0.44,0.98,7.118697846,0.85240056
0.45,0.98,0.893775239,-0.048771681
0.46,0.98,0,#NAME?
0.47,0.98,0,#NAME?
0.48,0.98,0,#NAME?
0.49,0.98,1.234904209,0.091633271
0.5,0.98,1.451658909,0.161864584
0.51,0.98,1.682146322,0.22586377
0.52,0.98,0,#NAME?
0.53,0.98,0,#NAME?
0.54,0.98,0,#NAME?
0.55,0.98,61.10694555,1.786090576
0.56,0.98,0.466783452,-0.330884549
0.57,0.98,1.647495893,0.216824341
0.58,0.98,0,#NAME?
0.59,0.98,0,#NAME?
0.6,0.98,0,#NAME?
0.61,0.98,0,#NAME?
0.62,0.98,1.298623628,0.1134833
0.63,0.98,0.259982694,-0.58505556
0.64,0.98,1.343929955,0.128376634
0.65,0.98,1.429474052,0.155176276
0.66,0.98,7.768416913,0.890332525
0.67,0.98,0,#NAME?
0.68,0.98,7.72808817,0.888072068
0.69,0.98,0,#NAME?
0.7,0.98,9.07947585,0.958060778
0.71,0.98,0,#NAME?
0.72,0.98,0.422922534,-0.373739174
